Unnamed: 0,Year,Datetime,Stage,Stadium,City,Host Country,latitude,longitude,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,WinningTeam,HomeAwayWin,HalftimeWin,GoalsTotal,GoalsDiff
523,1998,13 Jun 1998 - 14:30,Group D,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Spain,2,3,Nigeria, ,35500.0,1,1,BAHARMAST Esse (USA),TORRES ZUNIGA Luis (CRC),DUPANOV Yuri (BLR),1014,8731,ESP,NGA,Nigeria,Away,Draw,5,1
524,1998,13 Jun 1998 - 17:30,Group E,Stade de Gerland,Lyon ,France,45.75781370000000,4.8320114,Korea Republic,1,3,Mexico, ,39100.0,1,0,BENKO Gunter (AUT),FRED Lencie (VAN),SCHNEIDER Erich (GER),1014,8732,KOR,MEX,Mexico,Away,Home,4,2
525,1998,13 Jun 1998 - 21:00,Group E,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,Netherlands,0,0,Belgium, ,77000.0,0,0,COLLINA Pierluigi (ITA),MAZZEI Gennaro (ITA),ZAMMIT Emanuel (MLT),1014,8733,NED,BEL,Draw,Draw,Draw,0,0
526,1998,14 Jun 1998 - 14:30,Group H,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Argentina,1,0,Japan, ,33500.0,1,0,VAN DER ENDE Mario (NED),VAN DEN BROECK Marc (BEL),FOLEY Eddie (IRL),1014,8734,ARG,JPN,Argentina,Home,Home,1,1
527,1998,14 Jun 1998 - 17:30,Group F,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Yugoslavia,1,0,Iran, ,30600.0,0,0,TEJADA NORIEGA Alberto (PER),POWELL Owen (JAM),POCIEGIEL Jacek (POL),1014,8735,YUG,IRN,Yugoslavia,Home,Draw,1,1
528,1998,14 Jun 1998 - 21:00,Group H,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Jamaica,1,3,Croatia, ,38100.0,1,1,MELO PEREIRA Vitor (POR),GRIGORESCU Nicolae (ROU),POUDEVIGNE Jacques (FRA),1014,8736,JAM,CRO,Croatia,Away,Draw,4,2
529,1998,15 Jun 1998 - 14:30,Group G,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,England,2,0,Tunisia, ,55000.0,1,0,OKADA Masayoshi (JPN),JEON Young Hyun (KOR),DANTE Dramane (MLI),1014,8740,ENG,TUN,England,Home,Home,2,2
530,1998,15 Jun 1998 - 17:30,Group G,Stade de Gerland,Lyon ,France,45.75781370000000,4.8320114,Romania,1,0,Colombia, ,39100.0,1,0,LIM KEE CHONG An Yan (MRI),AL MUSAWI Mohamed (OMA),ABDUL HAMID Halim (MAS),1014,8739,ROU,COL,Romania,Home,Home,1,1
531,1998,15 Jun 1998 - 21:00,Group F,Parc des Princes,Paris ,France,48.8566969,2.3514616000000000,Germany,2,0,USA, ,45500.0,1,0,BELQOLA Said (MAR),MANSRI Mohamed (TUN),NILSSON Mikael (SWE),1014,8738,GER,USA,Germany,Home,Home,2,2
532,1998,16 Jun 1998 - 17:30,Group A,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Scotland,1,1,Norway, ,31800.0,0,0,VAGNER Laszlo (HUN),AMLER Evzen (CZE),RAUSIS Laurent (SUI),1014,8741,SCO,NOR,Draw,Draw,Draw,2,0
533,1998,16 Jun 1998 - 21:00,Group A,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Brazil,3,0,Morocco, ,35500.0,2,0,LEVNIKOV Nikolai (RUS),DUPANOV Yuri (BLR),WARREN Mark (ENG),1014,8742,BRA,MAR,Brazil,Home,Home,3,3
534,1998,17 Jun 1998 - 17:30,Group B,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Chile,1,1,Austria, ,30600.0,0,0,EL GHANDOUR Gamal (EGY),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP),1014,8743,CHI,AUT,Draw,Draw,Draw,2,0
535,1998,17 Jun 1998 - 21:00,Group B,La Mosson,Montpellier ,France,43.6112422,3.8767337,Italy,3,0,Cameroon, ,29800.0,1,0,LENNIE Edward (AUS),FRED Lencie (VAN),ROSSI Claudio (ARG),1014,8744,ITA,CMR,Italy,Home,Home,3,3
536,1998,18 Jun 1998 - 17:30,Group C,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,South Africa,1,1,Denmark, ,33500.0,0,1,TORO RENDON John (COL),ARANGO Jorge Luis (COL),GALVAN Celestino (PAR),1014,8746,RSA,DEN,Draw,Draw,Away,2,0
537,1998,18 Jun 1998 - 21:00,Group C,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,France,4,0,Saudi Arabia, ,80000.0,1,0,BRIZIO CARTER Arturo (MEX),SALINAS Reynaldo (HON),TORRES ZUNIGA Luis (CRC),1014,8745,FRA,KSA,France,Home,Home,4,4
538,1998,19 Jun 1998 - 17:30,Group D,Parc des Princes,Paris ,France,48.8566969,2.3514616000000000,Nigeria,1,0,Bulgaria, ,45500.0,1,0,SANCHEZ YANTEN Mario (CHI),DIAZ GALVEZ Jorge (CHI),PINTO Arnaldo (BRA),1014,8747,NGA,BUL,Nigeria,Home,Home,1,1
539,1998,19 Jun 1998 - 21:00,Group D,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Spain,0,0,Paraguay, ,30600.0,0,0,McLEOD Ian (RSA),SOLDATOS Aristidis Chris (RSA),POWELL Owen (JAM),1014,8748,ESP,PAR,Draw,Draw,Draw,0,0
540,1998,20 Jun 1998 - 14:30,Group H,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Japan,0,1,Croatia, ,35500.0,0,0,RAMDHAN Ramesh (TRI),GONZALES Merere (TRI),SALIE Achmat (RSA),1014,8751,JPN,CRO,Croatia,Away,Draw,1,1
541,1998,20 Jun 1998 - 17:30,Group E,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Belgium,2,2,Mexico, ,31800.0,1,0,DALLAS Hugh (SCO),FOLEY Eddie (IRL),AL MUSAWI Mohamed (OMA),1014,8750,BEL,MEX,Draw,Draw,Home,4,0
542,1998,20 Jun 1998 - 21:00,Group E,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Netherlands,5,0,Korea Republic, ,55000.0,2,0,WOJCIK Ryszard (POL),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR),1014,8749,NED,KOR,Netherlands,Home,Home,5,5
543,1998,21 Jun 1998 - 14:30,Group F,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Germany,2,2,Yugoslavia, ,38100.0,0,1,NIELSEN Kim Milton (DEN),ZAMMIT Emanuel (MLT),VAN DEN BROECK Marc (BEL),1014,8753,GER,YUG,Draw,Draw,Away,4,0
544,1998,21 Jun 1998 - 17:30,Group H,Parc des Princes,Paris ,France,48.8566969,2.3514616000000000,Argentina,5,0,Jamaica, ,45500.0,1,0,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),MAZZEI Gennaro (ITA),1014,8752,ARG,JAM,Argentina,Home,Home,5,5
545,1998,21 Jun 1998 - 21:00,Group F,Stade de Gerland,Lyon ,France,45.75781370000000,4.8320114,USA,1,2,Iran, ,39100.0,0,1,MEIER Urs (SUI),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),1014,8754,USA,IRN,Iran,Away,Away,3,1
546,1998,22 Jun 1998 - 17:30,Group G,La Mosson,Montpellier ,France,43.6112422,3.8767337,Colombia,1,0,Tunisia, ,29800.0,0,0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),AMLER Evzen (CZE),1014,8755,COL,TUN,Colombia,Home,Draw,1,1
547,1998,22 Jun 1998 - 21:00,Group G,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Romania,2,1,England, ,33500.0,0,0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),SOLDATOS Aristidis Chris (RSA),1014,8756,ROU,ENG,Romania,Home,Draw,3,1
548,1998,23 Jun 1998 - 16:00,Group B,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,Italy,2,1,Austria, ,80000.0,0,0,DURKIN Paul (ENG),WARREN Mark (ENG),JEON Young Hyun (KOR),1014,8757,ITA,AUT,Italy,Home,Draw,3,1
549,1998,23 Jun 1998 - 16:00,Group B,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Chile,1,1,Cameroon, ,35500.0,1,0,VAGNER Laszlo (HUN),WICKRAMATUNGA Nimal (SRI),ABDUL HAMID Halim (MAS),1014,8760,CHI,CMR,Draw,Draw,Home,2,0
550,1998,23 Jun 1998 - 21:00,Group A,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Scotland,0,3,Morocco, ,30600.0,0,1,BUJSAIM Ali (UAE),TORRES ZUNIGA Luis (CRC),FRED Lencie (VAN),1014,8758,SCO,MAR,Morocco,Away,Away,3,3
551,1998,23 Jun 1998 - 21:00,Group A,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Brazil,1,2,Norway, ,55000.0,0,0,BAHARMAST Esse (USA),MAZZEI Gennaro (ITA),DANTE Dramane (MLI),1014,8759,BRA,NOR,Norway,Away,Draw,3,1
552,1998,24 Jun 1998 - 16:00,Group C,Stade de Gerland,Lyon ,France,45.75781370000000,4.8320114,France,2,1,Denmark, ,39100.0,1,1,COLLINA Pierluigi (ITA),VAN DEN BROECK Marc (BEL),ZAMMIT Emanuel (MLT),1014,8762,FRA,DEN,France,Home,Draw,3,1
553,1998,24 Jun 1998 - 16:00,Group C,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,South Africa,2,2,Saudi Arabia, ,31800.0,1,1,SANCHEZ YANTEN Mario (CHI),POWELL Owen (JAM),FOLEY Eddie (IRL),1014,8764,RSA,KSA,Draw,Draw,Draw,4,0
554,1998,24 Jun 1998 - 21:00,Group D,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Spain,6,1,Bulgaria, ,38100.0,2,0,VAN DER ENDE Mario (NED),GRIGORESCU Nicolae (ROU),ROSSI Claudio (ARG),1014,8761,ESP,BUL,Spain,Home,Home,7,5
555,1998,24 Jun 1998 - 21:00,Group D,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Nigeria,1,3,Paraguay, ,33500.0,1,1,ANPRASERT Pirom (THA),AL MUSAWI Mohamed (OMA),NILSSON Mikael (SWE),1014,8763,NGA,PAR,Paraguay,Away,Draw,4,2
556,1998,25 Jun 1998 - 16:00,Group E,Parc des Princes,Paris ,France,48.8566969,2.3514616000000000,Belgium,1,1,Korea Republic, ,45500.0,1,0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),ARANGO Jorge Luis (COL),1014,8765,BEL,KOR,Draw,Draw,Home,2,0
557,1998,25 Jun 1998 - 16:00,Group E,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Netherlands,2,2,Mexico, ,30600.0,2,0,ALZEID Abdulrahman (KSA),TRESACO GRACIA Fernando (ESP),GHADANFARI Hussain (KUW),1014,8766,NED,MEX,Draw,Draw,Home,4,0
558,1998,25 Jun 1998 - 21:00,Group F,La Mosson,Montpellier ,France,43.6112422,3.8767337,Germany,2,0,Iran, ,29800.0,0,0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),DIAZ GALVEZ Jorge (CHI),1014,8767,GER,IRN,Germany,Home,Draw,2,2
559,1998,25 Jun 1998 - 21:00,Group F,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,USA,0,1,Yugoslavia, ,35500.0,0,1,EL GHANDOUR Gamal (EGY),SALIE Achmat (RSA),WARREN Mark (ENG),1014,8768,USA,YUG,Yugoslavia,Away,Away,1,1
560,1998,26 Jun 1998 - 16:00,Group H,Stade de Gerland,Lyon ,France,45.75781370000000,4.8320114,Japan,1,2,Jamaica, ,39100.0,0,1,BENKO Gunter (AUT),AMLER Evzen (CZE),DANTE Dramane (MLI),1014,8771,JPN,JAM,Jamaica,Away,Away,3,1
561,1998,26 Jun 1998 - 16:00,Group H,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Argentina,1,0,Croatia, ,31800.0,1,0,BELQOLA Said (MAR),SOLDATOS Aristidis Chris (RSA),MANSRI Mohamed (TUN),1014,8772,ARG,CRO,Argentina,Home,Home,1,1
562,1998,26 Jun 1998 - 21:00,Group G,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,Romania,1,1,Tunisia, ,77000.0,0,1,LENNIE Edward (AUS),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR),1014,8769,ROU,TUN,Draw,Draw,Away,2,0
563,1998,26 Jun 1998 - 21:00,Group G,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,Colombia,0,2,England, ,38100.0,0,2,BRIZIO CARTER Arturo (MEX),RAUSIS Laurent (SUI),SALINAS Reynaldo (HON),1014,8770,COL,ENG,England,Away,Away,2,2
564,1998,27 Jun 1998 - 16:30,Round of 16,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Italy,1,0,Norway, ,55000.0,1,0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),VAN DEN BROECK Marc (BEL),1024,8774,ITA,NOR,Italy,Home,Home,1,1
565,1998,27 Jun 1998 - 21:00,Round of 16,Parc des Princes,Paris ,France,48.8566969,2.3514616000000000,Brazil,4,1,Chile, ,45500.0,3,0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),POWELL Owen (JAM),1024,8773,BRA,CHI,Brazil,Home,Home,5,3
566,1998,28 Jun 1998 - 16:30,Round of 16,Stade Felix Bollaert,Lens ,France,50.4291723,2.8319805,France,1,0,Paraguay,France win after extra time ,31800.0,0,0,BUJSAIM Ali (UAE),WICKRAMATUNGA Nimal (SRI),FRED Lencie (VAN),1024,8776,FRA,PAR,France,Home,Draw,1,1
567,1998,28 Jun 1998 - 21:00,Round of 16,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,Nigeria,1,4,Denmark, ,77000.0,0,2,MEIER Urs (SUI),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP),1024,8775,NGA,DEN,Denmark,Away,Away,5,3
568,1998,29 Jun 1998 - 16:30,Round of 16,La Mosson,Montpellier ,France,43.6112422,3.8767337,Germany,2,1,Mexico, ,29800.0,0,0,MELO PEREIRA Vitor (POR),MANSRI Mohamed (TUN),SALIE Achmat (RSA),1024,8777,GER,MEX,Germany,Home,Draw,3,1
569,1998,29 Jun 1998 - 21:00,Round of 16,Stade Municipal,Toulouse ,France,43.6044622,1.4442469,Netherlands,2,1,Yugoslavia, ,33500.0,1,0,GARCIA ARANDA Jose Maria (ESP),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU),1024,8778,NED,YUG,Netherlands,Home,Home,3,1
570,1998,30 Jun 1998 - 16:30,Round of 16,Stade du Parc Lescure,Bordeaux ,France,44.841225,-0.5800364,Romania,0,1,Croatia, ,31800.0,0,1,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),PINTO Arnaldo (BRA),1024,8780,ROU,CRO,Croatia,Away,Away,1,1
571,1998,30 Jun 1998 - 21:00,Round of 16,Stade Geoffroy Guichard,Saint-Etienne ,France,45.4401467,4.3873058,Argentina,2,2,England,Argentina win on penalties (4 - 3),30600.0,0,0,NIELSEN Kim Milton (DEN),ABDUL HAMID Halim (MAS),AL MUSAWI Mohamed (OMA),1024,8779,ARG,ENG,Draw,Draw,Draw,4,0
572,1998,03 Jul 1998 - 16:30,Quarter-finals,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,Italy,0,0,France,France win on penalties (3 - 4),77000.0,0,0,DALLAS Hugh (SCO),WARREN Mark (ENG),GRIGORESCU Nicolae (ROU),1025,8781,ITA,FRA,Draw,Draw,Draw,0,0
573,1998,03 Jul 1998 - 21:00,Quarter-finals,La Beaujoire,Nantes ,France,47.2186371,-1.5541362,Brazil,3,2,Denmark, ,35500.0,2,1,EL GHANDOUR Gamal (EGY),MANSRI Mohamed (TUN),DANTE Dramane (MLI),1025,8782,BRA,DEN,Brazil,Home,Home,5,1
574,1998,04 Jul 1998 - 16:30,Quarter-finals,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Netherlands,2,1,Argentina, ,55000.0,1,1,BRIZIO CARTER Arturo (MEX),POWELL Owen (JAM),SALINAS Reynaldo (HON),1025,8784,NED,ARG,Netherlands,Home,Draw,3,1
575,1998,04 Jul 1998 - 21:00,Quarter-finals,Stade de Gerland,Lyon ,France,45.75781370000000,4.8320114,Germany,0,3,Croatia, ,39100.0,0,1,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),VAN DEN BROECK Marc (BEL),1025,8783,GER,CRO,Croatia,Away,Away,3,3
576,1998,07 Jul 1998 - 21:00,Semi-finals,Stade V�lodrome,Marseilles ,France,47.0706778,3.0029271,Brazil,1,1,Netherlands,Brazil win on penalties (4 - 2),54000.0,0,0,BUJSAIM Ali (UAE),GHADANFARI Hussain (KUW),AL MUSAWI Mohamed (OMA),1026,8785,BRA,NED,Draw,Draw,Draw,2,0
577,1998,08 Jul 1998 - 21:00,Semi-finals,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,France,2,1,Croatia, ,76000.0,0,0,GARCIA ARANDA Jose Maria (ESP),TRESACO GRACIA Fernando (ESP),DIAZ GALVEZ Jorge (CHI),1026,8786,FRA,CRO,France,Home,Draw,3,1
578,1998,11 Jul 1998 - 21:00,Match for third place,Parc des Princes,Paris ,France,48.8566969,2.3514616000000000,Netherlands,1,2,Croatia, ,45500.0,1,2,GONZALEZ CHAVEZ Epifanio (PAR),ZAMMIT Emanuel (MLT),FRED Lencie (VAN),1028,8787,NED,CRO,Croatia,Away,Away,3,1
579,1998,12 Jul 1998 - 21:00,Final,Stade de France,Saint-Denis ,France,48.935773,2.3580232000000000,Brazil,0,3,France, ,80000.0,0,2,BELQOLA Said (MAR),WARREN Mark (ENG),SALIE Achmat (RSA),1027,8788,BRA,FRA,France,Away,Away,3,3
580,2002,31 May 2002 - 20:30,Group A,Seoul World Cup Stadium,Seoul ,South Korea,37.5666791,126.97829140000000,France,0,1,Senegal, ,62561.0,0,1,BUJSAIM Ali (UAE),ALTRAIFI Ali (KSA),RATTALINO Jorge (ARG),43950100,43950001,FRA,SEN,Senegal,Away,Away,1,1
581,2002,01 Jun 2002 - 18:00,Group A,Munsu Football Stadium,Ulsan ,South Korea,35.5391697,129.3119136,Uruguay,1,2,Denmark, ,30157.0,0,1,MANE Saad (KUW),HASSOUNEH Awni (JOR),DANTE Dramane (MLI),43950100,43950003,URU,DEN,Denmark,Away,Away,3,1
582,2002,01 Jun 2002 - 15:30,Group E,Niigata Stadium Big Swan,Niigata ,Japan,37.6452283,138.7669125,Republic of Ireland,1,1,Cameroon, ,33679.0,0,1,KAMIKAWA Toru (JPN),AWANG HAMAT Mat Lazim (MAS),VAN NYLEN Roland (BEL),43950100,43950002,IRL,CMR,Draw,Draw,Away,2,0
583,2002,01 Jun 2002 - 20:30,Group E,Sapporo Dome,Sapporo ,Japan,43.061936,141.35429240000000,Germany,8,0,Saudi Arabia, ,32218.0,4,0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),RAGOONATH Michael (TRI),43950100,43950004,GER,KSA,Germany,Home,Home,8,8
584,2002,02 Jun 2002 - 14:30,Group F,Kashima Stadium,Ibaraki ,Japan,36.2869536,140.4703384,Argentina,1,0,Nigeria, ,34050.0,0,0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),MUELLER Heiner (GER),43950100,43950007,ARG,NGA,Argentina,Home,Draw,1,1
585,2002,02 Jun 2002 - 16:30,Group B,Busan Asiad Main Stadium,Busan ,South Korea,35.1799528,129.0752365,Paraguay,2,2,South Africa, ,25186.0,1,0,MICHEL Lubos (SVK),SRAMKA Igor (SVK),CHARLES Curtis (ATG),43950100,43950006,PAR,RSA,Draw,Draw,Home,4,0
586,2002,02 Jun 2002 - 18:30,Group F,Saitama Stadium 2002,Saitama ,Japan,35.86164020000000,139.6457957,England,1,1,Sweden, ,52721.0,1,0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),DUPANOV Yuri (BLR),43950100,43950005,ENG,SWE,Draw,Draw,Home,2,0
587,2002,02 Jun 2002 - 20:30,Group B,Gwangju World Cup Stadium,Gwangju ,South Korea,35.159577500000000,126.8515089,Spain,3,1,Slovenia, ,28598.0,1,0,GUEZZAZ Mohammed (MAR),TOMUSANGE Ali (UGA),BEREUTER Egon (AUT),43950100,43950008,ESP,SVN,Spain,Home,Home,4,2
588,2002,03 June 2002 - 18:00,Group C,Munsu Football Stadium,Ulsan ,South Korea,35.5391697,129.3119136,Brazil,2,1,Turkey, ,33842.0,0,1,KIM Young Joo (KOR),KRISHNAN Visva (SIN),FERNANDEZ Vladimir (SLV),43950100,43950010,BRA,TUR,Brazil,Home,Away,3,1
589,2002,03 Jun 2002 - 20:30,Group G,Sapporo Dome,Sapporo ,Japan,43.061936,141.35429240000000,Italy,2,0,Ecuador, ,31081.0,2,0,HALL Brian (USA),VERGARA Hector (CAN),SHARP Philip (ENG),43950100,43950011,ITA,ECU,Italy,Home,Home,2,2
590,2002,03 Jun 2002 - 15:30,Group G,Niigata Stadium Big Swan,Niigata ,Japan,37.6452283,138.7669125,Croatia,0,1,Mexico, ,32239.0,0,0,JUN Lu (CHN),KOMALEESWARAN Sankar (IND),ADJENGUI Taoufik (TUN),43950100,43950009,CRO,MEX,Mexico,Away,Draw,1,1
591,2002,04 June 2002 - 15:30,Group C,Gwangju World Cup Stadium,Gwangju ,South Korea,35.159577500000000,126.8515089,China PR,0,2,Costa Rica, ,27217.0,0,0,VASSARAS Kyros (GRE),MATOS Carlos (POR),POOL Jaap (NED),43950100,43950012,CHN,CRC,Costa Rica,Away,Draw,2,2
592,2002,04 June 2002 - 18:00,Group H,Saitama Stadium 2002,Saitama ,Japan,35.86164020000000,139.6457957,Japan,2,2,Belgium, ,55256.0,0,0,MATTUS William (CRC),KOLEIT Haidar (LIB),DUPANOV Yuri (BLR),43950100,43950013,JPN,BEL,Draw,Draw,Draw,4,0
593,2002,04 Jun 2002 - 20:30,Group D,Busan Asiad Main Stadium,Busan ,South Korea,35.1799528,129.0752365,Korea Republic,2,0,Poland, ,48760.0,1,0,RUIZ Oscar (COL),DORIRI Elise (VAN),LINDBERG Leif (SWE),43950100,43950014,KOR,POL,Korea Republic,Home,Home,2,2
594,2002,05 Jun 2002 - 15:30,Group H,Kobe Wing Stadium,Kobe ,Japan,34.69323790000000,135.1943764,Russia,2,0,Tunisia, ,30957.0,0,0,PRENDERGAST Peter (JAM),RAGOONATH Michael (TRI),SMITH Paul (NZL),43950100,43950015,RUS,TUN,Russia,Home,Draw,2,2
595,2002,05 Jun 2002 - 18:00,Group D,Suwon World Cup Stadium,Suwon ,South Korea,37.2633325,127.0287472,USA,3,2,Portugal, ,37306.0,3,1,MORENO Byron (ECU),FIERRO Bomer (ECU),HASSOUNEH Awni (JOR),43950100,43950016,USA,POR,USA,Home,Home,5,1
596,2002,05 Jun 2002 - 20:30,Group E,Kashima Stadium,Ibaraki ,Japan,36.2869536,140.4703384,Germany,1,1,Republic of Ireland, ,35854.0,1,0,NIELSEN Kim Milton (DEN),LARSEN Jens (DEN),AMLER Evzen (CZE),43950100,43950017,GER,IRL,Draw,Draw,Home,2,0
597,2002,06 Jun 2002 - 15:30,Group A,Daegu World Cup Stadium,Daegu ,South Korea,35.8713,128.6018,Denmark,1,1,Senegal, ,43500.0,1,0,BATRES Carlos (GUA),SZEKELY Ferenc (HUN),KRISHNAN Visva (SIN),43950100,43950020,DEN,SEN,Draw,Draw,Home,2,0
598,2002,06 Jun 2002 - 18:00,Group E,Saitama Stadium 2002,Saitama ,Japan,35.86164020000000,139.6457957,Cameroon,1,0,Saudi Arabia, ,52328.0,0,0,HAUGE Terje (NOR),VAN NYLEN Roland (BEL),WIERZBOWSKI Maciej (POL),43950100,43950019,CMR,KSA,Cameroon,Home,Draw,1,1
599,2002,06 Jun 2002 - 20:30,Group A,Busan Asiad Main Stadium,Busan ,South Korea,35.1799528,129.0752365,France,0,0,Uruguay, ,38289.0,0,0,RAMOS RIZO Felipe (MEX),FERNANDEZ Vladimir (SLV),CHARLES Curtis (ATG),43950100,43950018,FRA,URU,Draw,Draw,Draw,0,0
600,2002,07 Jun 2002 - 15:30,Group F,Kobe Wing Stadium,Kobe ,Japan,34.69323790000000,135.1943764,Sweden,2,1,Nigeria, ,36194.0,1,1,ORTUBE Rene (BOL),GIACOMUZZI Miguel (PAR),AWANG HAMAT Mat Lazim (MAS),43950100,43950021,SWE,NGA,Sweden,Home,Draw,3,1
601,2002,07 Jun 2002 - 20:30,Group F,Sapporo Dome,Sapporo ,Japan,43.061936,141.35429240000000,Argentina,0,1,England, ,35927.0,0,1,COLLINA Pierluigi (ITA),VERGARA Hector (CAN),SAEED Mohamed (MDV),43950100,43950023,ARG,ENG,England,Away,Away,1,1
602,2002,07 June 2002 - 18:00,Group B,Jeonju World Cup Stadium,Jeonju ,South Korea,35.8242715,127.14806570000000,Spain,3,1,Paraguay, ,24000.0,0,1,EL GHANDOUR Gamal (EGY),FARAG Wagih (EGY),MUDZAMIRI Brighton (ZIM),43950100,43950022,ESP,PAR,Spain,Home,Away,4,2
603,2002,08 Jun 2002 - 15:30,Group B,Daegu World Cup Stadium,Daegu ,South Korea,35.8713,128.6018,South Africa,1,0,Slovenia, ,47226.0,1,0,SANCHEZ Angel (ARG),RATTALINO Jorge (ARG),ALTRAIFI Ali (KSA),43950100,43950024,RSA,SVN,South Africa,Home,Home,1,1
604,2002,08 Jun 2002 - 20:30,Group C,Jeju World Cup Stadium,Jeju ,South Korea,33.3939924,126.5626653,Brazil,4,0,China PR, ,36750.0,3,0,FRISK Anders (SWE),LINDBERG Leif (SWE),FIERRO Bomer (ECU),43950100,43950026,BRA,CHN,Brazil,Home,Home,4,4
605,2002,08 June 2002 - 18:00,Group G,Kashima Stadium,Ibaraki ,Japan,36.2869536,140.4703384,Italy,1,2,Croatia, ,36472.0,0,0,POLL Graham (ENG),SHARP Philip (ENG),LARSEN Jens (DEN),43950100,43950025,ITA,CRO,Croatia,Away,Draw,3,1
606,2002,09 Jun 2002 - 18:00,Group C,Incheon Football Stadium,Incheon ,South Korea,37.456,126.7052,Costa Rica,1,1,Turkey, ,42299.0,0,0,CODJIA Coffi (BEN),DANTE Dramane (MLI),MUDZAMIRI Brighton (ZIM),43950100,43950028,CRC,TUR,Draw,Draw,Draw,2,0
607,2002,09 Jun 2002 - 20:30,Group H,International Stadium Yokohama,Yokohama ,Japan,35.44499100000000,139.636768,Japan,1,0,Russia, ,66108.0,0,0,MERK Markus (GER),MUELLER Heiner (GER),AMLER Evzen (CZE),43950100,43950029,JPN,RUS,Japan,Home,Draw,1,1
608,2002,09 Jun 2002 - 15:30,Group G,Miyagi Stadium,Rifu ,Japan,38.3301406,140.97534420000000,Mexico,2,1,Ecuador, ,45610.0,1,1,DAAMI Mourad (TUN),ADJENGUI Taoufik (TUN),KOLEIT Haidar (LIB),43950100,43950027,MEX,ECU,Mexico,Home,Draw,3,1
609,2002,10 Jun 2002 - 15:30,Group D,Daegu World Cup Stadium,Daegu ,South Korea,35.8713,128.6018,Korea Republic,1,1,USA, ,60778.0,0,1,MEIER Urs (SUI),BEREUTER Egon (AUT),TOMUSANGE Ali (UGA),43950100,43950030,KOR,USA,Draw,Draw,Away,2,0
